2153360402	9800001
743214402	9800002
61782402	9800003
392924402	9800004
1688220402	9800005
31832402	9800006
1946022402	9800007
206652402	9800008
1021886402	9800009
352916402	9800010
1104843402	9800011
252950402	9800012
1490541402	9800013
996729402	9800014
1229786402	9800015
118054402	9800016
304788402	9800017
1442529402	9800018
250849402	9800019
171755402	9800020
815448402	9800021
859541402	9800022
443306402	9800023
801936402	9800024
1421619402	9800025
1427238402	9800026
1672983402	9800027
301822402	9800028
466455402	9800029
1415495402	9800030
411553402	9800031
947091402	9800032
625204402	9800033
1178942402	9800034
550752402	9800035
122952402	9800036
125973402	9800037
969879402	9800038
14352402	9800039
924942402	9800040
1694751402	9800041
1475784402	9800042
1295996402	9800043
1353957402	9800044
528586402	9800045
904661402	9800046
1649690402	9800047
299381402	9800048
322477402	9800049
1577742402	9800050
197925402	9800051
65865402	9800052
136394402	9800053
363450402	9800054
1874910402	9800055
488358402	9800056
1254608402	9800057
153377402	9800058
230310402	9800059
1042539402	9800060
197476402	9800061
156228402	9800062
1315635402	9800063
364535402	9800064
1699281402	9800065
254979402	9800066
133781402	9800067
410303402	9800068
195874402	9800069
155312402	9800070
335785402	9800071
385275402	9800072
385075402	9800073
1923782402	9800074
1690277402	9800075
277998402	9800076
156408402	9800077
1527818402	9800078
99066402	9800079
783225402	9800080
1285508402	9800081
1359533402	9800082
49767402	9800083
1519539402	9800084
597006402	9800085
1712162402	9800086
1336493402	9800087
177517402	9800088
26174402	9800089
871296402	9800090
180359402	9800091
1052276402	9800092
518203402	9800093
491509402	9800094
361823402	9800095
1157196402	9800096
464498402	9800097
1618881402	9800098
1452936402	9800099
1337520402	9800100
383114402	9800101
1154577402	9800102
779936402	9800103
227969402	9800104
1330758402	9800105
927347402	9800106
1080392402	9800107
136105402	9800108
265293402	9800109
319399402	9800110
10861402	9800111
737369402	9800112
841350402	9800113
568834402	9800114
1942413402	9800115
1477527402	9800116
719646402	9800117
175618402	9800118
306818402	9800119
1665554402	9800120
1478891402	9800121
847148402	9800122
1118471402	9800123
1314303402	9800124
335245402	9800125
1186134402	9800126
1344228402	9800127
40847402	9800128
633005402	9800129
357969402	9800130
1654805402	9800131
1856402402	9800132
494016402	9800133
714369402	9800134
488353402	9800135
8048402	9800136
1178688402	9800137
259363402	9800138
294885402	9800139
579649402	9800140
1630743402	9800141
190037402	9800142
388572402	9800143
595554402	9800144
1747355402	9800145
383219402	9800146
177276402	9800147
286776402	9800148
34359402	9800149
74363402	9800150
969464402	9800151
476822402	9800152
1374618402	9800153
1264052402	9800154
507123402	9800155
389152402	9800156
8110402	9800157
1368609402	9800158
301862402	9800159
1532996402	9800160
1950704402	9800161
1214807402	9800162
852809402	9800163
1955655402	9800164
389752402	9800165
280157402	9800166
752867402	9800167
1337213402	9800168
940956402	9800169
341751402	9800170
320143402	9800171
491272402	9800172
1733664402	9800173
1640352402	9800174
490936402	9800175
497016402	9800176
1968897402	9800177
84579402	9800178
1211060402	9800179
1387223402	9800180
1897526402	9800181
1341744402	9800182
938597402	9800183
522686402	9800184
1432781402	9800185
139918402	9800186
530986402	9800187
841622402	9800188
847466402	9800189
506131402	9800190
406396402	9800191
1022045402	9800192
164939402	9800193
1306989402	9800194
1619165402	9800195
261553402	9800196
152071402	9800197
1285956402	9800198
1715801402	9800199
12953402	9800200
1201875402	9800201
854735402	9800202
1914371402	9800203
1960154402	9800204
569897402	9800205
1467569402	9800206
602126402	9800207
55407402	9800208
1579878402	9800209
1599708402	9800210
204472402	9800211
917201402	9800212
17905402	9800213
1510328402	9800214
444486402	9800215
1371572402	9800216
481327402	9800217
14025402	9800218
300253402	9800219
1032911402	9800220
2151388402	9800221
615002402	9800222
1913232402	9800223
323372402	9800224
1589720402	9800225
439392402	9800226
136118402	9800227
527266402	9800228
194790402	9800229
205557402	9800230
428371402	9800231
181454402	9800232
844778402	9800233
119616402	9800234
278312402	9800235
1974195402	9800236
2152439402	9800237
476969402	9800238
1188131402	9800239
2154456402	9800240
1293581402	9800241
1700991402	9800242
1288077402	9800243
1254954402	9800244
338350402	9800245
140644402	9800246
1310553402	9800247
1680125402	9800248
558052402	9800249
107401402	9800250
867774402	9800251
2149368402	9800252
1941903402	9800253
1640451402	9800254
762780402	9800255
1962723402	9800256
316711402	9800257
1401842402	9800258
1514520402	9800259
273085402	9800260
296844402	9800261
21122402	9800262
731904402	9800263
1306208402	9800264
1920714402	9800265
486273402	9800266
868992402	9800267
436062402	9800268
274288402	9800269
988013402	9800270
1368612402	9800271
819587402	9800272
854532402	9800273
1643016402	9800274
21646402	9800275
1013190402	9800276
725220402	9800277
47572402	9800278
1338506402	9800279
2151856402	9800280
937374402	9800281
295254402	9800282
1046628402	9800283
712716402	9800284
409109402	9800285
558597402	9800286
460114402	9800287
29649402	9800288
7508402	9800289
1916006402	9800290
337752402	9800291
1470141402	9800292
529257402	9800293
1706111402	9800294
1449425402	9800295
39300402	9800296
1721456402	9800297
806871402	9800298
218732402	9800299
75368402	9800300
247733402	9800301
41826402	9800302
375743402	9800303
1737011402	9800304
1126473402	9800305
1517717402	9800306
541721402	9800307
1541298402	9800308
631296402	9800309
1389654402	9800310
512251402	9800311
1433666402	9800312
718244402	9800313
808700402	9800314
268112402	9800315
872399402	9800316
1520651402	9800317
2148123402	9800318
341196402	9800319
273311402	9800320
891357402	9800321
592015402	9800322
262029402	9800323
416759402	9800324
1667556402	9800325
287089402	9800326
1718583402	9800327
63221402	9800328
993762402	9800329
1708398402	9800330
749460402	9800331
41493402	9800332
558705402	9800333
78957402	9800334
1515567402	9800335
237174402	9800336
27716402	9800337
1596120402	9800338
843449402	9800339
970394402	9800340
187182402	9800341
704837402	9800342
927623402	9800343
523909402	9800344
1214415402	9800345
572363402	9800346
1649486402	9800347
155795402	9800348
1444812402	9800349
1855056402	9800350
1300089402	9800351
945942402	9800352
950057402	9800353
173459402	9800354
1327983402	9800355
725801402	9800356
824898402	9800357
332862402	9800358
409528402	9800359
28397402	9800360
367235402	9800361
436756402	9800362
455272402	9800363
946959402	9800364
1121621402	9800365
58972402	9800366
324939402	9800367
829163402	9800368
1104186402	9800369
211517402	9800370
1216619402	9800371
1621248402	9800372
421001402	9800373
531104402	9800374
1093143402	9800375
1699115402	9800376
1423650402	9800377
10618402	9800378
566580402	9800379
1257350402	9800380
311494402	9800381
603048402	9800382
329910402	9800383
1147586402	9800384
1715976402	9800385
196717402	9800386
353080402	9800387
877863402	9800388
1556369402	9800389
1214166402	9800390
1265874402	9800391
548674402	9800392
275974402	9800393
278855402	9800394
1020065402	9800395
1598009402	9800396
383395402	9800397
738602402	9800398
255636402	9800399
574829402	9800400
1490978402	9800401
956136402	9800402
379333402	9800403
431226402	9800404
1702158402	9800405
150430402	9800406
1497515402	9800407
1345341402	9800408
258393402	9800409
1039257402	9800410
304211402	9800411
1303607402	9800412
15133402	9800413
564401402	9800414
1448930402	9800415
55165402	9800416
425501402	9800417
110957402	9800418
611423402	9800419
522204402	9800420
630873402	9800421
1224957402	9800422
1715744402	9800423
12880402	9800424
1223466402	9800425
780491402	9800426
965739402	9800427
495965402	9800428
902828402	9800429
585583402	9800430
529742402	9800431
1028105402	9800432
23250402	9800433
1158939402	9800434
2152576402	9800435
1620750402	9800436
78506402	9800437
1564835402	9800438
1421261402	9800439
853344402	9800440
125867402	9800441
244498402	9800442
1233801402	9800443
44178402	9800444
1716419402	9800445
796454402	9800446
631792402	9800447
171129402	9800448
1638863402	9800449
1881582402	9800450
52546402	9800451
1073942402	9800452
1421148402	9800453
1678830402	9800454
630406402	9800455
825383402	9800456
125761402	9800457
346491402	9800458
962394402	9800459
1601213402	9800460
1543836402	9800461
1917764402	9800462
1283025402	9800463
466300402	9800464
1581216402	9800465
1056405402	9800466
1014222402	9800467
1664501402	9800468
1187645402	9800469
602282402	9800470
244409402	9800471
619379402	9800472
161998402	9800473
86633402	9800474
1646865402	9800475
1920579402	9800476
1710998402	9800477
876521402	9800478
895214402	9800479
349843402	9800480
856974402	9800481
67425402	9800482
1377398402	9800483
624482402	9800484
741839402	9800485
820143402	9800486
13787402	9800487
122987402	9800488
24112402	9800489
34235402	9800490
1105913402	9800491
595650402	9800492
394995402	9800493
396136402	9800494
277053402	9800495
382377402	9800496
14059402	9800497
336678402	9800498
13466402	9800499
6587402	9800500
174368402	9800501
1384896402	9800502
559781402	9800503
350394402	9800504
1416029402	9800505
1040339402	9800506
1258178402	9800507
405618402	9800508
755088402	9800509
1890081402	9800510
1408008402	9800511
134101402	9800512
341585402	9800513
719292402	9800514
1322964402	9800515
2153041402	9800516
127324402	9800517
436289402	9800518
338053402	9800519
1918482402	9800520
400824402	9800521
767639402	9800522
240912402	9800523
743511402	9800524
861753402	9800525
1683440402	9800526
171209402	9800527
359455402	9800528
1005830402	9800529
856493402	9800530
55711402	9800531
1542309402	9800532
475873402	9800533
301013402	9800534
1708067402	9800535
28960402	9800536
293394402	9800537
498720402	9800538
293270402	9800539
704145402	9800540
16972402	9800541
2150533402	9800542
531382402	9800543
1051541402	9800544
619497402	9800545
1270953402	9800546
571282402	9800547
780464402	9800548
307720402	9800549
1541799402	9800550
27149402	9800551
238733402	9800552
324946402	9800553
348786402	9800554
302073402	9800555
1401372402	9800556
1961357402	9800557
1613018402	9800558
308409402	9800559
113237402	9800560
780824402	9800561
1651601402	9800562
740202402	9800563
1425909402	9800564
284326402	9800565
1711662402	9800566
88755402	9800567
1001423402	9800568
462273402	9800569
419841402	9800570
398997402	9800571
18950402	9800572
25113402	9800573
354414402	9800574
858305402	9800575
145779402	9800576
143608402	9800577
893726402	9800578
752048402	9800579
1389782402	9800580
550207402	9800581
1451667402	9800582
1421889402	9800583
1411074402	9800584
1058990402	9800585
371329402	9800586
750876402	9800587
631066402	9800588
1845729402	9800589
1827620402	9800590
25071402	9800591
522566402	9800592
1702886402	9800593
1479249402	9800594
31584402	9800595
1105916402	9800596
515944402	9800597
1553853402	9800598
120198402	9800599
1896443402	9800600
883512402	9800601
377570402	9800602
1482816402	9800603
2148033402	9800604
314816402	9800605
422963402	9800606
1163336402	9800607
370756402	9800608
1148312402	9800609
512293402	9800610
1673750402	9800611
19157402	9800612
227052402	9800613
1938369402	9800614
1897932402	9800615
422100402	9800616
63774402	9800617
613227402	9800618
202864402	9800619
749901402	9800620
430007402	9800621
7130402	9800622
1380804402	9800623
936621402	9800624
1089435402	9800625
1613091402	9800626
421764402	9800627
1355735402	9800628
1129775402	9800629
215332402	9800630
1624068402	9800631
948143402	9800632
767267402	9800633
1558185402	9800634
282615402	9800635
719157402	9800636
345038402	9800637
485801402	9800638
1026096402	9800639
1962882402	9800640
333680402	9800641
588288402	9800642
311961402	9800643
1482566402	9800644
178458402	9800645
1460153402	9800646
568533402	9800647
549051402	9800648
428769402	9800649
1927622402	9800650
419567402	9800651
418128402	9800652
974891402	9800653
1684421402	9800654
240657402	9800655
1180275402	9800656
169528402	9800657
353412402	9800658
1328153402	9800659
524902402	9800660
387971402	9800661
254740402	9800662
232161402	9800663
1683138402	9800664
363023402	9800665
364885402	9800666
709997402	9800667
269984402	9800668
708777402	9800669
177935402	9800670
1686260402	9800671
1134834402	9800672
339327402	9800673
1898390402	9800674
966486402	9800675
1080741402	9800676
179357402	9800677
865244402	9800678
1872066402	9800679
1683755402	9800680
1431417402	9800681
1484711402	9800682
856674402	9800683
248227402	9800684
285649402	9800685
882435402	9800686
1918400402	9800687
367412402	9800688
5416402	9800689
1576358402	9800690
827216402	9800691
1541984402	9800692
546108402	9800693
7334402	9800694
1237473402	9800695
1847651402	9800696
924305402	9800697
1521960402	9800698
841533402	9800699
88066402	9800700
539531402	9800701
449307402	9800702
1574058402	9800703
1051104402	9800704
163906402	9800705
11031402	9800706
1975979402	9800707
205542402	9800708
1125719402	9800709
975312402	9800710
1682097402	9800711
460645402	9800712
111918402	9800713
489524402	9800714
1099715402	9800715
267343402	9800716
811760402	9800717
345123402	9800718
1569455402	9800719
1359251402	9800720
1668999402	9800721
9611402	9800722
813143402	9800723
1395327402	9800724
2152804402	9800725
1063836402	9800726
857487402	9800727
334924402	9800728
1621865402	9800729
1291164402	9800730
446219402	9800731
484198402	9800732
1636448402	9800733
192663402	9800734
1852395402	9800735
1411124402	9800736
400274402	9800737
479421402	9800738
164056402	9800739
213121402	9800740
1421834402	9800741
1210649402	9800742
1879718402	9800743
1049913402	9800744
186711402	9800745
1210316402	9800746
363031402	9800747
2153504402	9800748
270045402	9800749
495493402	9800750
42168402	9800751
467362402	9800752
107515402	9800753
1303961402	9800754
859634402	9800755
1612686402	9800756
54365402	9800757
602418402	9800758
305642402	9800759
1250162402	9800760
1868159402	9800761
241738402	9800762
185890402	9800763
888063402	9800764
394964402	9800765
1926654402	9800766
1719174402	9800767
32814402	9800768
273664402	9800769
288274402	9800770
310040402	9800771
26718402	9800772
2155742402	9800773
84318402	9800774
423840402	9800775
1532816402	9800776
1315961402	9800777
41290402	9800778
301853402	9800779
120923402	9800780
1463651402	9800781
162184402	9800782
428735402	9800783
460677402	9800784
252365402	9800785
415883402	9800786
477169402	9800787
239479402	9800788
87877402	9800789
130674402	9800790
1145711402	9800791
362825402	9800792
1963367402	9800793
1437771402	9800794
890775402	9800795
285899402	9800796
432424402	9800797
124855402	9800798
282810402	9800799
387218402	9800800
1901441402	9800801
142827402	9800802
241042402	9800803
8292402	9800804
1002696402	9800805
408495402	9800806
1223129402	9800807
467602402	9800808
