162375960	23400001
472012960	23400002
1479731960	23400003
1888394960	23400004
427003960	23400005
24441960	23400006
889025960	23400007
1365600960	23400008
1209554960	23400009
388269960	23400010
210169960	23400011
514016960	23400012
961521960	23400013
59750960	23400014
1947801960	23400015
217784960	23400016
242616960	23400017
2155958960	23400018
289118960	23400019
620473960	23400020
21436960	23400021
1617873960	23400022
523908960	23400023
485903960	23400024
882209960	23400025
941418960	23400026
252719960	23400027
338528960	23400028
1958534960	23400029
807932960	23400030
14728960	23400031
526236960	23400032
1610916960	23400033
1931151960	23400034
555959960	23400035
77975960	23400036
221880960	23400037
884774960	23400038
1089582960	23400039
975827960	23400040
1467600960	23400041
991803960	23400042
485178960	23400043
1855434960	23400044
1649744960	23400045
526777960	23400046
1430492960	23400047
315920960	23400048
2153771960	23400049
53210960	23400050
66815960	23400051
1161101960	23400052
463538960	23400053
334911960	23400054
462817960	23400055
900386960	23400056
1681676960	23400057
1341665960	23400058
456898960	23400059
900557960	23400060
1548221960	23400061
1215171960	23400062
341447960	23400063
533504960	23400064
829256960	23400065
614495960	23400066
1266362960	23400067
331745960	23400068
1151994960	23400069
1613418960	23400070
1550205960	23400071
848741960	23400072
573869960	23400073
1929851960	23400074
132225960	23400075
375542960	23400076
1016486960	23400077
1520669960	23400078
516565960	23400079
1046274960	23400080
609939960	23400081
973763960	23400082
294820960	23400083
310710960	23400084
1424355960	23400085
1642122960	23400086
480973960	23400087
588457960	23400088
334045960	23400089
35412960	23400090
966632960	23400091
507761960	23400092
518881960	23400093
426057960	23400094
53243960	23400095
540567960	23400096
1000974960	23400097
778571960	23400098
1421447960	23400099
217392960	23400100
1872675960	23400101
223963960	23400102
754226960	23400103
142909960	23400104
1375817960	23400105
325268960	23400106
985256960	23400107
924603960	23400108
791904960	23400109
783965960	23400110
613681960	23400111
379847960	23400112
260746960	23400113
434971960	23400114
1967430960	23400115
1556936960	23400116
1642518960	23400117
772707960	23400118
353663960	23400119
412085960	23400120
69613960	23400121
1688094960	23400122
480823960	23400123
49068960	23400124
1860606960	23400125
365777960	23400126
104141960	23400127
301336960	23400128
246019960	23400129
767792960	23400130
1578123960	23400131
472090960	23400132
458708960	23400133
787362960	23400134
1677509960	23400135
779621960	23400136
1857782960	23400137
395442960	23400138
177513960	23400139
971526960	23400140
271821960	23400141
1690424960	23400142
533412960	23400143
114085960	23400144
1441901960	23400145
850901960	23400146
1553121960	23400147
50912960	23400148
92399960	23400149
954804960	23400150
1619139960	23400151
288249960	23400152
29740960	23400153
475772960	23400154
328624960	23400155
1242638960	23400156
966575960	23400157
1423689960	23400158
318076960	23400159
1460592960	23400160
135653960	23400161
29188960	23400162
1099509960	23400163
534922960	23400164
1439600960	23400165
390071960	23400166
1866887960	23400167
523658960	23400168
478409960	23400169
1176551960	23400170
250170960	23400171
632014960	23400172
610316960	23400173
1849728960	23400174
282003960	23400175
992055960	23400176
27185960	23400177
1022802960	23400178
1686488960	23400179
1517694960	23400180
1535004960	23400181
55239960	23400182
1719285960	23400183
175719960	23400184
995687960	23400185
1211889960	23400186
945849960	23400187
1564209960	23400188
114785960	23400189
86153960	23400190
1177113960	23400191
1880696960	23400192
146261960	23400193
618401960	23400194
1432956960	23400195
275236960	23400196
20635960	23400197
1711227960	23400198
1092543960	23400199
383727960	23400200
136024960	23400201
367923960	23400202
921686960	23400203
924446960	23400204
1707012960	23400205
99145960	23400206
476467960	23400207
2157428960	23400208
161648960	23400209
334630960	23400210
614600960	23400211
462781960	23400212
